TF	Gene	Input
JUN	RP11-64D24.2	1
JUN	RBM7	1
JUN	C11orf71	1
JUN	RNF214	1
JUN	SORL1	1
JUN	SIAE	1
JUN	RP11-567M21.3	1
JUN	ANKH	1
JUN	CTD-2078B5.2	1
JUN	RNU6ATAC2P	1
JUN	ACTBL2	1
JUN	PDE4D	1
JUN	NDUFAF2	1
JUN	ZSWIM6	1
JUN	PIK3R1	1
JUN	AK6	1
JUN	RP11-241G9.3	1
JUN	OCLN	1
JUN	ZCCHC9	1
JUN	VCAN	1
JUN	VCAN-AS1	1
JUN	AC008592.3	1
JUN	AC008592.8	1
JUN	LINC01554	1
JUN	AC008592.4	1
JUN	MCC	1
JUN	RNU4ATAC13P	1
JUN	PHAX	1
JUN	TXNDC15	1
JUN	DNAJC18	1
JUN	FGF1	1
JUN	AC005592.1	1
JUN	CTD-2050E21.2	1
JUN	CTB-57H20.1	1
JUN	GALNT10	1
JUN	LARP1	1
JUN	ITK	1
JUN	CTB-47B11.3	1
JUN	TENM2	1
JUN	MIR4454	1
JUN	TRPM1	1
JUN	KATNBL1	1
JUN	RP11-624L4.1	1
JUN	CASC5	1
JUN	GANC	1
JUN	ZNF106	1
JUN	CTD-2329K10.1	1
JUN	SQRDL	1
JUN	MYEF2	1
JUN	FBN1	1
JUN	MYO1E	1
JUN	RP11-361D15.2	1
JUN	APH1B	1
JUN	HERC1	1
JUN	RPL9P25	1
JUN	TIPIN	1
JUN	MAP2K1	1
JUN	RP11-321F6.2	1
JUN	UACA	1
JUN	RP11-138H8.3	1
JUN	TBC1D2B	1
JUN	AKAP13	1
JUN	MESP2	1
JUN	IQGAP1	1
JUN	CTD-3049M7.1	1
JUN	RP11-6O2.4	1
JUN	RP11-6O2.3	1
JUN	TTC23	1
JUN	RP11-66B24.5	1
JUN	CTC-499B15.6	1
JUN	ZNF823	1
JUN	ARHGAP35	1
JUN	PLA2G4C	1
JUN	CTC-453G23.5	1
JUN	TRPM4	1
JUN	ZNF160	1
JUN	ERRFI1	1
JUN	RP11-431K24.1	1
JUN	RP5-1115A15.1	1
JUN	PLA2G2E	1
JUN	ID3	1
JUN	RP11-4M23.7	1
JUN	IFNLR1	1
JUN	ZDHHC18	1
JUN	NR0B2	1
JUN	NUDC	1
JUN	KDF1	1
JUN	TRNP1	1
JUN	RP11-248I9.2	1
JUN	FOXJ3	1
JUN	LEPRE1	1
JUN	RNF11	1
JUN	DOCK7	1
JUN	RP11-230B22.1	1
JUN	MIER1	1
JUN	RABGGTB	1
JUN	UOX	1
JUN	RP11-488P3.1	1
JUN	MIR760	1
JUN	RP4-561L24.3	1
JUN	GAPDHP29	1
JUN	RP4-639F20.1	1
JUN	VAV3	1
JUN	ACP6	1
JUN	RPRD2	1
JUN	S100A16	1
JUN	ATP8B2	1
JUN	UCK2	1
JUN	RP5-1018K9.1	1
JUN	ATP1B1	1
JUN	BRINP2	1
JUN	RP11-181K3.4	1
JUN	RP5-1011O1.3	1
JUN	MIR181A1HG	1
JUN	SCARNA20	1
JUN	SNORA72	1
JUN	SLC30A1	1
JUN	RP11-359E8.5	1
JUN	CENPF	1
JUN	RP11-145A3.1	1
JUN	TMEM63A	1
JUN	DISC1	1
JUN	PCNXL2	1
JUN	LYST	1
JUN	PARP4	1
JUN	RP11-141M1.3	1
JUN	LINC00598	1
JUN	FOXO1	1
JUN	LINC00330	1
JUN	LRCH1	1
JUN	LPAR6	1
JUN	FNDC3A	1
JUN	UBAC2	1
JUN	ITGBL1	1
JUN	RP4-733B9.1	1
JUN	C1GALT1	1
JUN	AC007009.1	1
JUN	AC007128.1	1
JUN	AC019117.1	1
JUN	DFNA5	1
JUN	JAZF1	1
JUN	CHN2	1
JUN	AC007285.6	1
JUN	SCRN1	1
JUN	HERPUD2	1
JUN	RP11-379H18.1	1
JUN	AOAH	1
JUN	LINC00265	1
JUN	VOPP1	1
JUN	RP11-458F8.1	1
JUN	HSPB1	1
JUN	CDK6	1
JUN	RPS3AP25	1
JUN	BHLHA15	1
JUN	TECPR1	1
JUN	BAIAP2L1	1
JUN	SERPINE1	1
JUN	LINC01392	1
JUN	AC073130.3	1
JUN	CALD1	1
JUN	SLC13A4	1
JUN	GSTK1	1
JUN	PRKAG2	1
JUN	DLGAP1	1
JUN	MPPE1	1
JUN	LDLRAD4	1
JUN	GREB1L	1
JUN	CABLES1	1
JUN	ANKRD29	1
JUN	CDH2	1
JUN	DTNA	1
JUN	RP11-1151B14.2	1
JUN	PMAIP1	1
JUN	KDSR	1
JUN	TSHZ1	1
JUN	RP11-4B16.4	1
JUN	AF127936.7	1
JUN	RPL39P40	1
JUN	RN7SL163P	1
JUN	CXADR	1
JUN	AL109761.5	1
JUN	IL10RB	1
JUN	DONSON	1
JUN	DYRK1A	1
JUN	AP001437.1	1
JUN	BACE2	1
JUN	UMODL1	1
JUN	ITGB2	1
JUN	COL18A1-AS1	1
JUN	RP5-1116H23.3	1
JUN	SNAP25-AS1	1
JUN	JAG1	1
JUN	RP11-103J8.1	1
JUN	ESF1	1
JUN	NDUFAF5	1
JUN	RIN2	1
JUN	CEP250	1
JUN	ZHX3	1
JUN	RP3-450M14.1	1
JUN	PCIF1	1
JUN	KRT18P4	1
JUN	UBE2V1	1
JUN	ATP9A	1
JUN	ZNF512B	1
JUN	GLIS3	1
JUN	RP11-358M14.2	1
JUN	KDM4C	1
JUN	MLLT3	1
JUN	TUBB8P1	1
JUN	RP11-70L8.4	1
JUN	RP11-408N14.1	1
JUN	RNU4ATAC15P	1
JUN	TPM2	1
JUN	NPR2	1
JUN	RP11-236F9.2	1
JUN	AQP7P1	1
JUN	GNA14-AS1	1
JUN	TLE1	1
JUN	RP11-154D17.1	1
JUN	RNU4-29P	1
JUN	RP11-439K3.3	1
JUN	RP11-49O14.2	1
JUN	ZNF782	1
JUN	RP11-270F18.2	1
JUN	RP11-151F5.2	1
JUN	PSMB7	1
JUN	GAPVD1	1
JUN	RN7SL30P	1
JUN	MVB12B	1
JUN	VAV2	1
JUN	NACC2	1
JUN	TXNRD2	1
JUN	COMT	1
JUN	DEPDC5	1
JUN	APOL3	1
JUN	RP1-85F18.6	1
JUN	CYB5R3	1
JUN	NLRP1	1
JUN	ASGR1	1
JUN	RP1-4G17.5	1
JUN	NCOR1	1
JUN	LRRC48	1
JUN	DHRS13	1
JUN	EVI2A	1
JUN	RP5-837J1.4	1
JUN	TADA2A	1
JUN	KCNH4	1
JUN	RNU7-97P	1
JUN	EFTUD2	1
JUN	CCDC103	1
JUN	FAM187A	1
JUN	NMT1	1
JUN	CTB-39G8.2	1
JUN	LRRC37A	1
JUN	EFCAB13	1
JUN	SPOP	1
JUN	KAT7	1
JUN	RP11-567L7.3	1
JUN	AXIN2	1
JUN	CEP112	1
JUN	LINC01483	1
JUN	RP11-285E9.6	1
JUN	PGS1	1
JUN	C1QTNF1	1
JUN	C1QTNF1-AS1	1
JUN	NMRAL1	1
JUN	HMOX2	1
JUN	CDIP1	1
JUN	ABCC1	1
JUN	RNU6-1340P	1
JUN	RP11-626G11.4	1
JUN	C16orf52	1
JUN	RP11-21M24.3	1
JUN	CDR2	1
JUN	RP11-21M24.2	1
JUN	GGA2	1
JUN	KDM8	1
JUN	IL4R	1
JUN	CTD-3203P2.3	1
JUN	MYLK3	1
JUN	RP11-467J12.4	1
JUN	KIFC3	1
JUN	CDH11	1
JUN	CDH5	1
JUN	TANGO6	1
JUN	RP11-123C5.5	1
JUN	RPS2P45	1
JUN	AC002044.1	1
JUN	ZFHX3	1
JUN	RP11-346C20.4	1
JUN	RP11-346C20.3	1
JUN	BCAR1	1
JUN	EMC8	1
JUN	ARHGEF10	1
JUN	MCPH1	1
JUN	RP11-589N15.1	1
JUN	DLC1	1
JUN	SLC7A2	1
JUN	PDGFRL	1
JUN	MTUS1	1
JUN	RP11-326L2.1	1
JUN	PIWIL2	1
JUN	TNFRSF10C	1
JUN	KCTD9	1
JUN	ELP3	1
JUN	LINC00589	1
JUN	RBPMS	1
JUN	GOLGA7	1
JUN	KRT18P37	1
JUN	SLC20A2	1
JUN	RP11-503E24.2	1
JUN	SMIM19	1
JUN	RP11-412B14.1	1
JUN	SPIDR	1
JUN	CSPP1	1
JUN	OXR1	1
JUN	RP11-89K10.2	1
JUN	CASC19	1
JUN	ST3GAL1	1
JUN	AC083843.4	1
JUN	KHDRBS3	1
JUN	DENND3	1
JUN	STX18	1
JUN	STX18-AS1	1
JUN	SLC2A9	1
JUN	RP11-669M16.1	1
JUN	ANAPC4	1
JUN	APBB2	1
JUN	LIMCH1	1
JUN	DCUN1D4	1
JUN	FIP1L1	1
JUN	MORF4L2P1	1
JUN	HERC5	1
JUN	NFKB1	1
JUN	TET2	1
JUN	TBCK	1
JUN	GIMD1	1
JUN	SGMS2	1
JUN	TBC1D9	1
JUN	RP11-102N12.3	1
JUN	ZNF827	1
JUN	NR3C2	1
JUN	FBXW7	1
JUN	PALLD	1
JUN	SH3RF1	1
JUN	GALNT7	1
JUN	ACSL1	1
JUN	RP11-701P16.2	1
JUN	ACSL4	1
JUN	LMCD1-AS1	1
JUN	LMCD1	1
JUN	SSUH2	1
JUN	IL17RE	1
JUN	ATG7	1
JUN	TGFBR2	1
JUN	AC096921.2	1
JUN	CMTM7	1
JUN	UBP1	1
JUN	IP6K1	1
JUN	RBM6	1
JUN	ACOX2	1
JUN	FAM107A	1
JUN	MAGI1-IT1	1
JUN	FRMD4B	1
JUN	GXYLT2	1
JUN	ALCAM	1
JUN	PLCXD2	1
JUN	PHLDB2	1
JUN	RP11-572M11.1	1
JUN	LRRC58	1
JUN	RP11-174O3.3	1
JUN	SEC61A1	1
JUN	RP11-91K8.5	1
JUN	AMOTL2	1
JUN	RASA2	1
JUN	PLOD2	1
JUN	PLSCR4	1
JUN	CPHL1P	1
JUN	TM4SF18	1
JUN	TM4SF1	1
JUN	TM4SF1-AS1	1
JUN	RP11-278L15.2	1
JUN	RP11-529G21.3	1
JUN	SCHIP1	1
JUN	NAALADL2	1
JUN	RP11-91K9.1	1
JUN	RP11-393B14.2	1
JUN	RP11-132N15.3	1
JUN	RP11-132N15.2	1
JUN	RP11-132N15.1	1
JUN	LPP	1
JUN	TPRG1	1
JUN	TPRG1-AS1	1
JUN	IL1RAP	1
JUN	AC090505.6	1
JUN	RP11-803P9.1	1
JUN	LRCH3	1
JUN	TMEM18	1
JUN	AC092159.3	1
JUN	WDR35	1
JUN	AC079145.4	1
JUN	MIR4263	1
JUN	SULT6B1	1
JUN	AC007390.4	1
JUN	CEBPZOS	1
JUN	MCFD2	1
JUN	FOXN2	1
JUN	EML6	1
JUN	AC012358.8	1
JUN	VRK2	1
JUN	BCL11A	1
JUN	XPO1	1
JUN	B3GNT2	1
JUN	ETAA1	1
JUN	ARHGAP25	1
JUN	RAB11FIP5	1
JUN	EVA1A	1
JUN	AC007099.1	1
JUN	TRABD2A	1
JUN	AC022210.2	1
JUN	AC016753.7	1
JUN	AC092835.2	1
JUN	RP11-426K3.1	1
JUN	TBC1D8	1
JUN	IL1R2	1
JUN	UXS1	1
JUN	LINC01191	1
JUN	AC110769.3	1
JUN	INSIG2	1
JUN	DARS	1
JUN	HNMT	1
JUN	KYNU	1
JUN	ARHGAP15	1
JUN	RND3	1
JUN	TANK	1
JUN	EIF3EP2	1
JUN	AC008063.3	1
JUN	FAP	1
JUN	COBLL1	1
JUN	RNA5SP111	1
JUN	SLC38A11	1
JUN	BBS5	1
JUN	METTL8	1
JUN	SLC25A12	1
JUN	RP11-227L6.1	1
JUN	ITGA6	1
JUN	AC078883.4	1
JUN	CHRNA1	1
JUN	AC079305.11	1
JUN	AC079305.5	1
JUN	NFE2L2	1
JUN	AGPS	1
JUN	OSBPL6	1
JUN	SSFA2	1
JUN	NCKAP1	1
JUN	ITGAV	1
JUN	AC092614.2	1
JUN	AOX1	1
JUN	ALS2	1
JUN	NOP58	1
JUN	SNORD70	1
JUN	CCNYL1	1
JUN	AC012462.1	1
JUN	AC012668.2	1
JUN	RPL37A	1
JUN	USP37	1
JUN	RQCD1	1
JUN	WDFY1	1
JUN	CAB39	1
JUN	AC010148.1	1
JUN	SH3BP4	1
JUN	RAB17	1
JUN	SERPINB9P1	1
JUN	SERPINB6	1
JUN	RP11-420L9.4	1
JUN	BLOC1S5	1
JUN	RP11-360O19.1	1
JUN	RP11-360O19.4	1
JUN	GCNT2	1
JUN	NEDD9	1
JUN	ADTRP	1
JUN	RPS4XP7	1
JUN	RANBP9	1
JUN	DEK	1
JUN	RP11-191A15.2	1
JUN	FLOT1	1
JUN	XXbac-BPG252P9.10	1
JUN	HLA-DPB1	1
JUN	KIF6	1
JUN	COL21A1	1
JUN	RPL17P26	1
JUN	EYS	1
JUN	RP11-59D5__B.2	1
JUN	CD109	1
JUN	RP11-553A21.3	1
JUN	COL12A1	1
JUN	RP11-177G23.1	1
JUN	RP11-379B8.1	1
JUN	CEP162	1
JUN	KPNA5	1
JUN	DCBLD1	1
JUN	ECHDC1	1
JUN	PTPRK	1
JUN	L3MBTL3	1
JUN	RP3-523C21.3	1
JUN	LINC01013	1
JUN	RP11-557H15.4	1
JUN	NHSL1	1
JUN	RP11-12A2.1	1
JUN	HIVEP2	1
JUN	AIG1	1
JUN	PHACTR2	1
JUN	RP1-91J24.3	1
JUN	UTRN	1
JUN	RP11-106E7.1	1
JUN	SASH1	1
JUN	RAET1E-AS1	1
JUN	LRP11	1
JUN	PLEKHG1	1
JUN	RP1-292B18.3	1
JUN	SYNE1	1
JUN	SYNE1-AS1	1
JUN	TMEM242	1
JUN	RP5-933K21.3	1
JUN	MAP3K4	1
JUN	RPS6KA2-IT1	1
JUN	RP11-351J23.1	1
JUN	ADIPOR2	1
JUN	APOLD1	1
JUN	GSG1	1
JUN	ATF7IP	1
JUN	HIST4H4	1
JUN	DERA	1
JUN	ITPR2	1
JUN	RP11-666F17.1	1
JUN	KRT80	1
JUN	KRT7	1
JUN	LRIG3	1
JUN	LEMD3	1
JUN	PPP1R12A	1
JUN	ACSS3	1
JUN	NTN4	1
JUN	RP11-536G4.1	1
JUN	RP11-686G8.1	1
JUN	WSB2	1
JUN	CCDC150P1	1
JUN	HIP1R	1
JUN	RILPL1	1
JUN	TEP1	1
JUN	DAD1	1
JUN	DHRS1	1
JUN	NOP9	1
JUN	RP11-320M16.2	1
JUN	CFL2	1
JUN	FRMD6	1
JUN	GNG2	1
JUN	FERMT2	1
JUN	TMEM260	1
JUN	RP11-47I22.1	1
JUN	RP11-47I22.2	1
JUN	FLJ22447	1
JUN	RP11-840I19.5	1
JUN	FNTB	1
JUN	CTD-2509G16.3	1
JUN	CTD-2566J3.1	1
JUN	PAPLN	1
JUN	ENTPD5	1
JUN	TTLL5	1
JUN	ALKBH1	1
JUN	FLRT2	1
JUN	SERPINA3	1
JUN	EML1	1
JUN	ZMYND11	1
JUN	PITRM1	1
JUN	LINC00702	1
JUN	AKR1C3	1
JUN	RP11-336A10.5	1
JUN	FRMD4A	1
JUN	FAM107B	1
JUN	ZEB1	1
JUN	RP11-241I20.4	1
JUN	TMEM72-AS1	1
JUN	C10orf10	1
JUN	ZNF22	1
JUN	C10orf25	1
JUN	PRKG1-AS1	1
JUN	DKK1	1
JUN	FAM13C	1
JUN	RNU6-1250P	1
JUN	RN7SKP202	1
JUN	CFL1P1	1
JUN	ANKRD22	1
JUN	ACTA2	1
JUN	EXOC6	1
JUN	HOGA1	1
JUN	RP11-548K23.11	1
JUN	GOT1	1
JUN	RP11-483F11.7	1
JUN	ABCC2	1
JUN	RP11-317F20.2	1
JUN	ABLIM1	1
JUN	RP11-79M19.2	1
JUN	TXNP1	1
JUN	DHX32	1
JUN	MYOM1	1
JUN	LINC01255	1
JUN	TTC39C	1
JUN	TRAPPC8	1
JUN	CXXC1	1
JUN	TMX3	1
JUN	RP11-41O4.2	1
JUN	HMHA1	1
JUN	C19orf10	1
JUN	IGFL4	1
JUN	CCDC9	1
JUN	TMEM150B	1
JUN	DNAJA1	1
JUN	RP11-537H15.3	1
JUN	ZFAND5	1
JUN	ITSN1	1
JUN	LINC00112	1
JUN	H2AFJ	1
JUN	RP3-416H24.1	1
JUN	KRT86	1
JUN	RP11-654D12.2	1
JUN	VSIG10	1
JUN	MORN3	1
JUN	RP11-417L19.2	1
JUN	OXT	1
JUN	PRND	1
JUN	PXMP4	1
JUN	RP4-553F4.2	1
JUN	CTD-3216D2.4	1
JUN	SDC4	1
JUN	SYS1	1
JUN	SYS1-DBNDD2	1
JUN	RP4-530I15.6	1
JUN	COG7	1
JUN	EARS2	1
JUN	STX1B	1
JUN	AC140912.1	1
JUN	CRISPLD2	1
JUN	AHR	1
JUN	MARK2P13	1
JUN	LINC00525	1
JUN	C7orf69	1
JUN	RP5-1186P10.1	1
JUN	CPA5	1
JUN	RAB9A	1
JUN	CIDEC	1
JUN	ARPP21	1
JUN	ACAA1	1
JUN	MYD88	1
JUN	ABHD6	1
JUN	RNU6-143P	1
JUN	RP11-666A20.4	1
JUN	MED12L	1
JUN	LINC01100	1
JUN	EHHADH	1
JUN	MAP3K13	1
JUN	ETV5	1
JUN	RP11-44H4.1	1
JUN	PPP1R2	1
JUN	AC128709.3	1
JUN	AC128709.2	1
JUN	RP11-532F12.5	1
JUN	SPINT1	1
JUN	USP3-AS1	1
JUN	RP11-138H8.4	1
JUN	RP11-16K12.2	1
JUN	AC011747.4	1
JUN	RP11-644K8.1	1
JUN	AC098828.2	1
JUN	DTNB	1
JUN	ASXL2	1
JUN	SFXN5	1
JUN	AC018737.3	1
JUN	RAB3GAP1	1
JUN	MIR5702	1
JUN	AC098823.3	1
JUN	RP11-17G12.2	1
JUN	CCDC83	1
JUN	CASP4	1
JUN	IL18	1
JUN	TMEM45B	1
JUN	SHROOM3	1
JUN	CPE	1
JUN	RP3-510D11.2	1
JUN	LINC00624	1
JUN	BCL9	1
JUN	VPS72	1
JUN	ATP1A2	1
JUN	C1orf220	1
JUN	SMG7-AS1	1
JUN	SMG7	1
JUN	LINC00862	1
JUN	RP11-358H9.1	1
JUN	HHIPL2	1
JUN	CDC42BPA	1
JUN	SRPK1	1
JUN	PTP4A1	1
JUN	CLDN10	1
JUN	FLJ41941	1
JUN	RNF185	1
JUN	SPECC1	1
JUN	CTB-96E2.7	1
JUN	SARM1	1
JUN	SEBOX	1
JUN	VTN	1
JUN	CTB-96E2.10	1
JUN	CTB-96E2.6	1
JUN	TNS4	1
JUN	CTD-2534I21.9	1
JUN	RNF43	1
JUN	TUBD1	1
JUN	RPS6KB1	1
JUN	RP11-1124B17.1	1
JUN	RP11-318A15.2	1
JUN	RP11-266N13.2	1
JUN	ZBED3-AS1	1
JUN	GRAMD3	1
JUN	PRR7-AS1	1
JUN	PRR7	1
JUN	DBN1	1
JUN	RP11-349F21.4	1
JUN	RP11-349F21.5	1
JUN	DOCK5	1
JUN	PNOC	1
JUN	PLEKHA2	1
JUN	PRKDC	1
JUN	ATP6V0D2	1
JUN	RNF19A	1
JUN	KB-1615E4.2	1
JUN	ABHD4	1
JUN	CH17-302M23.1	1
JUN	AJUBA	1
JUN	RP11-643G16.3	1
JUN	RP11-643G16.4	1
JUN	SMOC1	1
JUN	RGS6	1
JUN	BDKRB2	1
JUN	RP11-404P21.5	1
JUN	WDR25	1
JUN	RN7SL398P	1
JUN	CCDC6	1
JUN	ATAD1	1
JUN	CDHR5	1
JUN	APIP	1
JUN	SERPING1	1
JUN	GLYATL2	1
JUN	SF3B2	1
JUN	YIF1A	1
JUN	TMEM151A	1
JUN	RP11-867G23.13	1
JUN	CD248	1
JUN	RP11-867G23.12	1
JUN	CPT1A	1
JUN	ORAOV1	1
JUN	RP11-800A3.4	1
JUN	PLEKHB1	1
JUN	PAAF1	1
JUN	ALG8	1
JUN	KCTD21-AS1	1
JUN	CREBZF	1
JUN	DCUN1D5	1
JUN	BUD13	1
JUN	AP006216.10	1
JUN	PDZD3	1
JUN	CCDC153	1
JUN	CDON	1
JUN	SRPR	1
JUN	FOXRED1	1
JUN	NMT2	1
JUN	PDSS1	1
JUN	SVILP1	1
JUN	RPS4XP11	1
JUN	AK3P5	1
JUN	HNRNPF	1
JUN	RP11-242G20.1	1
JUN	MICU1	1
JUN	ADK	1
JUN	TMEM254	1
JUN	FAM35A	1
JUN	GLUD1	1
JUN	FRA10AC1	1
JUN	RP11-441O15.3	1
JUN	FAM178A	1
JUN	RP11-179B2.2	1
JUN	PFN1P11	1
JUN	GPAM	1
JUN	TRUB1	1
JUN	SFXN4	1
JUN	PRDX3	1
JUN	BTBD16	1
JUN	RNU6-728P	1
JUN	LHPP	1
JUN	UROS	1
JUN	BCCIP	1
JUN	AC011747.3	1
JUN	ODC1	1
JUN	RP11-320M2.1	1
JUN	AC092687.5	1
JUN	PDIA6	1
JUN	SMC6	1
JUN	GEN1	1
JUN	AC012065.1	1
JUN	RAB10	1
JUN	EIF2B4	1
JUN	SNX17	1
JUN	HNRNPLL	1
JUN	AC011247.3	1
JUN	SLC8A1-AS1	1
JUN	EML4	1
JUN	HAAO	1
JUN	SLC3A1	1
JUN	AC093732.1	1
JUN	CALM2	1
JUN	AC106869.2	1
JUN	GPR75-ASB3	1
JUN	ERLEC1	1
JUN	KIAA1841	1
JUN	EHBP1	1
JUN	MDH1	1
JUN	FBXO48	1
JUN	GMCL1	1
JUN	PCBP1	1
JUN	C2orf42	1
JUN	HMGA1P8	1
JUN	C2orf81	1
JUN	WDR54	1
JUN	AC007387.2	1
JUN	MIR4779	1
JUN	SEMA4C	1
JUN	MGAT4A	1
JUN	REV1	1
JUN	AC092168.4	1
JUN	RP11-299H21.1	1
JUN	RFX8	1
JUN	MAP4K4	1
JUN	GCC2	1
JUN	TTL	1
JUN	AC012442.5	1
JUN	AC012442.6	1
JUN	AC073257.2	1
JUN	AC073257.1	1
JUN	AC009313.1	1
JUN	IFIH1	1
JUN	GCA	1
JUN	RP11-724O16.1	1
JUN	GORASP2	1
JUN	CIR1	1
JUN	TTN-AS1	1
JUN	PLCL1	1
JUN	FAM126B	1
JUN	IDH1	1
JUN	MIR4776-2	1
JUN	CCL20	1
JUN	SP110	1
JUN	TRPM8	1
JUN	AC097713.3	1
JUN	AC104667.3	1
JUN	PER2	1
JUN	ATG4B	1
JUN	DUX4L17	1
JUN	DUX4L18	1
JUN	DUX4L19	1
JUN	NUP155	1
JUN	C5orf28	1
JUN	RP11-159F24.3	1
JUN	CTD-2031P19.5	1
JUN	PLK2	1
JUN	CWC27	1
JUN	PPWD1	1
JUN	AC025442.3	1
JUN	RP11-404L6.2	1
JUN	LINC01331	1
JUN	NSA2	1
JUN	GFM2	1
JUN	ZBED3	1
JUN	WDR41	1
JUN	AC008592.7	1
JUN	CTD-2001C12.1	1
JUN	FAM174A	1
JUN	SRP19	1
JUN	MTND5P11	1
JUN	MTND4P12	1
JUN	MIR4461	1
JUN	CTB-36O1.3	1
JUN	PROB1	1
JUN	SPATA24	1
JUN	AC005740.6	1
JUN	MFAP3	1
JUN	CTB-109A12.1	1
JUN	RNF145	1
JUN	CPLX2	1
JUN	CLK4	1
JUN	CANX	1
JUN	HMGB3P22	1
JUN	RNF130	1
JUN	CTC-338M12.7	1
JUN	TRIM41	1
JUN	CTC-338M12.4	1
JUN	RP11-806L2.2	1
JUN	ZBTB14	1
JUN	PSMG2	1
JUN	RIOK3	1
JUN	GAREM	1
JUN	EPG5	1
JUN	WDR7	1
JUN	VPS4B	1
JUN	RP11-669I1.1	1
JUN	AKAP17A	1
JUN	NHS	1
JUN	MAOA	1
JUN	USP11	1
JUN	BRWD3	1
JUN	MORC4	1
JUN	IDSP1	1
JUN	SGK223;	1
JUN	BLK	1
JUN	RNU6-1218P	1
JUN	RBPMS-AS1	1
JUN	RP11-495O10.1	1
JUN	ADAM32	1
JUN	KAT6A	1
JUN	PLAG1	1
JUN	SGK3	1
JUN	UBE2W	1
JUN	RP11-463D19.2	1
JUN	ZFAND1	1
JUN	VPS13B	1
JUN	RGS22	1
JUN	TG	1
JUN	TSNARE1	1
JUN	RP13-467H17.1	1
JUN	PPAPDC2	1
JUN	SPATA6L	1
JUN	CDC37L1-AS1	1
JUN	CDC37L1	1
JUN	RN7SL123P	1
JUN	RPS3AP54	1
JUN	NDUFB6	1
JUN	DCAF12	1
JUN	DNAI1	1
JUN	FAM219A	1
JUN	SIT1	1
JUN	SPAG8	1
JUN	HINT2	1
JUN	TMEM8B	1
JUN	ALDH1B1	1
JUN	MAMDC2-AS1	1
JUN	SECISBP2	1
JUN	LINC00475	1
JUN	RP11-100G15.10	1
JUN	SNORA84	1
JUN	IARS	1
JUN	RP11-554F20.1	1
JUN	NR4A3	1
JUN	RAD23B	1
JUN	RP11-18B16.2	1
JUN	DENND1A	1
JUN	CDK9	1
JUN	NTMT1	1
JUN	NUP214	1
JUN	SETX	1
JUN	SCG5	1
JUN	BMF	1
JUN	OIP5-AS1	1
JUN	TMEM87A	1
JUN	PDIA3	1
JUN	HYPK	1
JUN	LEO1	1
JUN	RSL24D1	1
JUN	PCAT29	1
JUN	RP11-138H8.8	1
JUN	CLK3	1
JUN	SCAMP5	1
JUN	CTD-2026K11.5	1
JUN	WDR61	1
JUN	MORF4L1	1
JUN	CTSH	1
JUN	MTHFS	1
JUN	ZFAND6	1
JUN	STARD5	1
JUN	RP11-761I4.3	1
JUN	RP11-97O12.2	1
JUN	LRRC28	1
JUN	SPATA41	1
JUN	TULP3	1
JUN	RP1-102E24.8	1
JUN	RP11-180M15.4	1
JUN	RP11-392P7.6	1
JUN	RPL30P11	1
JUN	PLEKHA5	1
JUN	AEBP2	1
JUN	FAM186A	1
JUN	DAZAP2	1
JUN	ATF7	1
JUN	RNF41	1
JUN	NABP2	1
JUN	GLI1	1
JUN	RP11-305O6.4	1
JUN	RP11-366L20.3	1
JUN	RP11-81H14.2	1
JUN	SOCS2-AS1	1
JUN	SOCS2	1
JUN	NDUFA12	1
JUN	CCDC38	1
JUN	RP11-650K20.2	1
JUN	USP30	1
JUN	RNU4-32P	1
JUN	FAM222A	1
JUN	RP11-116D17.5	1
JUN	PEBP1	1
JUN	AC006273.4	1
JUN	AC006273.5	1
JUN	STK11	1
JUN	MBD3	1
JUN	ZNF555	1
JUN	TLE6	1
JUN	SAFB2	1
JUN	FUT5	1
JUN	GPR108	1
JUN	TRIP10	1
JUN	EVI5L	1
JUN	DNMT1	1
JUN	CTD-2369P2.4	1
JUN	ICAM1	1
JUN	C19orf38	1
JUN	SMARCA4	1
JUN	ILVBL	1
JUN	AC003956.1	1
JUN	LINC00662	1
JUN	CTC-459F4.3	1
JUN	LLNLF-65H9.1	1
JUN	ANKRD27	1
JUN	SIPA1L3	1
JUN	LIPE	1
JUN	RP11-15A1.9	1
JUN	PRKD2	1
JUN	CTD-2233K9.1	1
JUN	CTD-2571L23.6	1
JUN	SYNGR4	1
JUN	ZNF841	1
JUN	ZNF432	1
JUN	ZNF331	1
JUN	LILRA6	1
JUN	AC010492.4	1
JUN	PPP6R1	1
JUN	SNORD126	1
JUN	OSGEP	1
JUN	APEX1	1
JUN	RP11-298I3.4	1
JUN	NGDN	1
JUN	ZFHX2	1
JUN	PSME1	1
JUN	RP11-468E2.5	1
JUN	GMPR2	1
JUN	G2E3	1
JUN	RP11-176H8.1	1
JUN	DTD2	1
JUN	BAZ1A	1
JUN	MIPOL1	1
JUN	GEMIN2	1
JUN	PLEKHG3	1
JUN	ZFYVE26	1
JUN	COX16	1
JUN	RP5-1021I20.7	1
JUN	PTGR2	1
JUN	RP5-1021I20.4	1
JUN	COQ6	1
JUN	PROX2	1
JUN	LINC01146	1
JUN	OTUB2	1
JUN	DICER1	1
JUN	ATG2B	1
JUN	MOK	1
JUN	WIPI2	1
JUN	NFE2L3	1
JUN	SNX10	1
JUN	RP9	1
